,user4_Rule_3,user4_Rule_7,user4_RL_3,user4_RL_7,user6_RL_3,user6_RL_7,user6_Rule_3,user6_Rule_7,user7_Rule_3,user7_Rule_7,user7_RL_3,user7_RL_7,user8_Rule_3,user8_Rule_7,user8_RL_3,user8_RL_7,user10_Rule_3,user10_Rule_7,user10_RL_3,user10_RL_7,user13_Rule_3,user13_Rule_7,user13_RL_3,user13_RL_7,user14_RL_3,user14_RL_7,user14_Rule_3,user14_Rule_7,user15_RL_3,user15_RL_7,user15_Rule_3,user15_Rule_7,user16_RL_3,user16_RL_7,user16_Rule_3,user16_Rule_7,user18_Rule_3,user18_Rule_7,user18_RL_3,user18_RL_7,user22_RL_3,user22_RL_7,user22_Rule_3,user22_Rule_7,user23_RL_3,user23_RL_7,user23_Rule_3,user23_Rule_7,user24_RL_3,user24_RL_7,user24_Rule_3,user24_Rule_7,user25_RL_3,user25_RL_7,user25_Rule_3,user25_Rule_7,user26_RL_3,user26_RL_7,user26_Rule_3,user26_Rule_7,user27_RL_3,user27_RL_7,user27_Rule_3,user27_Rule_7,user28_Rule_3,user28_Rule_7,user28_RL_3,user28_RL_7,user29_Rule_3,user29_Rule_7,user29_RL_3,user29_RL_7,user30_Rule_3,user30_Rule_7,user30_RL_3,user30_RL_7,user33_RL_3,user33_RL_7,user33_Rule_3,user33_Rule_7,user34_Rule_3,user34_Rule_7,user34_RL_3,user34_RL_7,user35_Rule_3,user35_Rule_7,user35_RL_3,user35_RL_7
0,0.28821243523315987,0.0,-0.10362694787564797,0.3659326424870475,0.0,0.0,-0.03263973667482689,0.024479804161566587,0.0,0.0,0.0,0.0,0.0,-0.039682539682539986,0.0,0.14550264550264558,0.0,-0.06472491909385081,0.0,0.0,0.0,0.044738377747521874,0.0,0.0,0.0,0.0,0.0,0.0,0.03615482488728183,-0.08081667375584978,0.0,0.0,0.10729090465740088,0.16520360887588392,0.0,0.0,0.0,-0.019054878048779145,-1.151549796991869,0.0,0.10721529991306866,0.0,0.0,0.1144595769342196,0.0,-0.08697164724299888,0.0,0.0,-0.007960375022111998,-0.051300194586945125,-0.04245533345126429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10083296799649322,0.06828871397973879,0.2677279305354556,0.0,0.4943017366136031,0.0,0.0,0.0,0.02884219200659288,0.0,0.0,0.0,-0.0046098123147837455,0.0750117205813412,0.0,0.0,0.0,-0.08958870601466185,0.0,-0.12013031468440394,-0.08415908782408099,0.0,0.0,0.019867880187751208,-0.19892713455520816,-0.004826719730668838,-0.0801235640505844,0.0,-0.30118737329858103
1,0.3141191709844562,0.0,0.04857512953367893,-0.41774611398963657,0.0,0.0,-0.02855976931456594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021164021164020497,0.0,-0.10171058714747994,0.0,0.023116042533521952,-0.06418984633340119,0.0,0.221746741879012,-0.07391558062633674,0.0,0.0,0.05586592178770999,0.0,0.0,0.0,0.0,0.0,-0.10729090465740088,0.0,0.26578883199219705,0.0,-0.2769308973170721,-0.00889227642276591,-0.2940802845528445,-0.1391006097560994,0.12605042016806545,0.0,0.0,0.0,-0.05218298834580004,0.1687249956514174,0.0,0.0,0.0,0.23527330620909304,-0.0946400141517767,0.0,0.0,0.0,0.0,0.014745637748832113,0.0,0.0,0.0,0.0,-0.15511939218523896,0.09451881331403733,0.0,0.2613965267727929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13697728021073363,0.20003125488357565,0.21253320831379918,0.0,0.0,0.0,0.0,-0.1859644398371112,0.054296185692955135,0.043460984453383755,0.0,0.0,0.0,-0.010618785597066194,0.0,0.0,0.0
2,0.0,0.0,0.12305699481865284,-0.3659326424870475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04232804232804188,0.0,0.0,0.0,0.0,0.0,-0.023116042533521952,-0.11087337093950911,0.0,0.0,-0.10892822408091796,0.0,0.0,0.05985634477254598,0.0,0.0,0.08081667375584978,0.0,0.0,-0.13533284564740278,0.0,0.0,0.0,0.557672764227644,0.027947154471545055,1.3986280487804876,-0.23628048780487854,0.0,0.0,0.0,0.0,-0.04348582362150011,0.18090102626543736,0.0,-0.01391546355888007,0.0026534583407041012,0.04333981956483335,0.04245533345126429,0.447549973465418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23923661360347426,-0.19672575976845152,0.0,0.0,0.0,0.0,-0.06180469715698411,0.0,-0.075732630885744,0.0,0.0,0.023378333882120295,0.0,0.0,0.0,0.0,0.2524772634722412,0.0,0.0,0.08687389710872906,-0.043460984453383755,0.0,-0.4174737992350859,0.36681070878656996,0.06081668114682903,0.13804421276184975,0.0,0.0
3,-0.016191709844560087,0.0,0.0,0.4404145077720205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0377405963014219,0.0,0.1904761904761898,0.0,-0.08465608465608376,0.0,0.10633379565418721,0.0,0.0,0.0,0.0,-0.3793036374246288,0.10892822408091796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16947086076566653,-0.008534503779566105,-0.1377712752987077,-0.04998780785174395,0.0,-0.008892276422765022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0417463906766401,-0.011498319476383884,-0.1362108614894728,0.09198655581107396,0.31089686891916024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2107452966714911,-0.32064037626627995,0.12662807525325537,0.0,0.0,0.0,-0.10300782859497315,0.0,-0.0744155416529475,0.0,0.0,-0.023378333882120295,0.0,0.0,0.0,0.0,0.16424596172119132,0.0,0.20768291027555086,0.0,0.05960363582178507,0.0,-0.5560522525207361,0.0,0.0,-0.10039579109952745,0.0,0.0
4,0.0,0.0,0.0,0.5440414507772022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020128318027424985,0.0,0.0,0.0,0.0,0.0,-0.10633379565418721,0.0,0.0,0.42015172145496993,0.0,0.0,-0.04862867146469174,0.0,0.0,0.0,0.0,-0.08613356018715501,0.0,0.0,0.0,0.0,-0.040234089246525606,0.0,-0.06827603023652795,-0.45096544715447295,0.008892276422765022,-0.9933943089430892,0.0,0.0,0.0,0.0,0.0,0.23656288050095697,0.0,0.0,0.0,0.006191402794975903,0.06368300017689688,-0.05572262515478421,-0.030072527861312537,0.0,-0.012288031457361015,0.0,0.0,0.0,0.0,-0.043840420868041186,0.0,0.0,0.028039073806078285,0.20622286541244517,0.0,0.0,-0.03296250515039212,0.0,0.0,0.10668422785643727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09366092032034579,0.0,-0.05960363582178507,0.0,0.0,0.0,0.0,0.1105319046239992,0.0,0.04730186311420059
5,-0.15544041450777168,0.0,-0.10038860103626934,0.0,0.0,0.03671970624234966,0.0,0.0,0.0,0.0,0.0,0.0,-0.023809523809524002,0.0,0.0,0.0,-0.07397133610725803,0.0,0.0,0.0,0.033067496595995394,0.0,0.156584322116319,-0.060299552616226215,0.0,-0.06384676775738285,0.0,0.0,-0.15525308379413094,0.0,0.0,0.0,0.04023408924652472,0.06583760058522348,0.4102657888319916,0.01950743721043713,0.03938008130081205,-0.12322154471544611,0.48081808943089577,0.5602134146341466,-0.06809620399884331,0.0,0.0,0.0,0.16872499565141785,0.0,-0.02609149417290002,0.05740128718037896,0.0061914027949759864,0.07252786131257594,-0.10348487528745665,-0.035379444542720684,0.0,-0.009830425165888723,0.0,0.0,0.0,-0.06576063130205956,-0.03945637878123698,0.0,0.0,-0.028039073806078285,0.0,0.0,0.0,0.0,0.0,-0.024721878862793645,0.0744155416529475,0.0,0.0,0.3661508067171546,-0.060947022972339226,0.0,0.0,0.0,0.0,-0.14117008280168353,0.0,0.0,0.03203695425420916,0.0,0.0695375751254157,-0.30844881537773716,0.0,0.004344048653345034,0.0,-0.04730186311420059
6,0.1522020725388602,0.0,-0.04857512953367893,0.0,0.0,0.03671970624234966,0.004079967360261061,0.0,0.0,0.0,0.0,0.0,-0.023809523809524002,0.0,0.0,0.03703703703703809,-0.023116042533521064,0.40376020958545267,0.0,0.0,-0.21785644816183614,0.0,0.0,0.0,-0.08778930566640009,-0.02394253790901857,0.0,0.0,0.0,-0.068056146320715,0.0,0.0,-0.020117044623262137,-0.047549378200438586,0.20909534259936624,-0.01950743721043713,-0.03938008130081205,-0.1346544715447151,1.1191565040650406,0.0,-0.09127789046653323,0.0,0.0,-0.030425963488842633,0.0,0.0,-0.03652809184205896,0.04000695773177998,0.0,-0.13090394480806555,0.0,0.030072527861312537,0.0,0.0,0.0,0.0,0.0,0.0,0.035072336694430994,0.0,0.0,0.5734442836468885,0.0,0.0,0.0,0.0,0.028842192006593326,-0.004120313143799237,0.0,0.0,-0.1093184063220276,0.10075732630885881,-0.08751367401156385,0.0,-0.01093920925144598,-0.0875136740115634,0.0,-0.20768291027555286,0.0,-0.043436948554364196,-0.03203695425420916,0.0,0.3730194208513389,-0.14851239258928128,0.0,0.0,0.0,0.10039579109952701
7,0.2784974093264241,0.0,0.0,-0.006476683937823857,0.0,-0.03671970624234966,0.00815993472052301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12962962962962976,0.0,0.26198181537987386,-0.0261981815379837,0.7697642163661556,-0.0019451468585902632,0.0,0.0,0.0,-0.12769353551476526,0.1516360734237825,0.0,0.0,0.11909825606125035,-0.019140791152700842,-0.06592939174819307,0.0,0.0,0.22555474274567278,0.0,0.5474274567178736,0.0,0.0,0.0,-0.5602134146341466,0.0,0.0,0.0,-0.039843523616343024,-0.012176030614019728,-0.01391546355888007,0.0,0.0,0.0,-0.12294356978595289,0.09729347249248121,0.0,0.0,0.07618579503563483,0.0,0.0,0.0,0.16659359929855366,-0.035072336694430994,0.3507233669443224,0.0,0.5372648335745298,0.0,0.0,-0.004120313143798904,0.028842192006591993,0.028842192006593326,0.02884219200659288,0.0,0.0,-0.0059269015475811315,-0.218636812644057,0.0,0.0,0.0,-0.0023441162681647754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22301693736651274,-0.002896032435564133,0.0,0.0,0.38710300222029126
8,0.0,0.0,0.0,-0.20725388601036343,0.0,-0.03671970624234966,0.0,0.0,0.0,0.0,0.0,-0.007548119260284647,0.0,0.0,-0.04497354497354489,-0.018518518518519045,0.0,0.0,-0.0277392510402219,0.6842348589921396,0.0,-0.017506321727292995,0.0,0.5932697918692877,0.0,0.05586592178770999,0.0,0.0,0.010633772862611801,0.0,-0.034028073160358,-0.0659293917481929,-0.3249207510363321,0.047549378200438586,0.0,0.0,0.49669715447154594,0.348704268292682,0.0,0.29725609756097615,0.09127789046653279,0.29121993625036424,-0.04636337293538073,0.08693132425383876,0.012176030614019728,0.01391546355888007,0.0,-0.0034788658897200175,0.0,0.0,0.022112152839198984,-0.06279851406333048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04164839982463775,0.0,-0.18813314037626672,-0.09632778581765589,0.0,0.0,0.03296250515039101,0.0,0.0,0.0,0.0,0.06783009548896857,-0.10075732630885881,0.09689013908423227,0.0,0.0,0.0,0.0,0.9372879055246361,0.0,0.013574046423238784,0.11548204440470755,-0.06730243878209885,0.0,-0.22301693736651274,-0.014480162177817113,-0.06516072980017507,0.0,-0.5193551501110152
9,0.0,-0.0032383419689119286,0.5181347150259059,0.0,-0.00407996736026095,0.0,0.0,0.0,0.0,0.0,0.0,-0.00880613913699868,0.0,0.0,-0.06349206349206304,0.0,0.04777315456926812,0.0,0.0,0.0,0.1449134409647943,-0.050573818323283115,0.0,0.14199572067691335,0.11572226656025597,-0.03591380686352608,0.0,0.0,-0.12973202892386215,0.6327094853253943,0.0,0.0,0.2834674469641558,-0.24506217995610902,0.0,-0.5303584491587419,0.06986788617886308,0.4319105691056908,0.0,-0.29725609756097615,0.020283975659229903,0.199942045783831,-0.10431758910460776,0.11156186612576224,0.0,0.0,0.13393633675421823,-0.0017394329448600088,-0.007075888908544992,0.0,-0.026534583407039847,0.0,0.0,0.0,0.0,0.0,-0.061376589215257016,-0.07452871547566886,0.14905743095133683,0.0,0.0,-0.5092257597684524,-0.17501808972503508,-0.035274963820548955,0.004120313143798904,0.0,0.0,0.0,-0.017122160026341593,0.0,-0.06783009548896857,0.0,0.01875293014533508,0.0,-0.02187841850289085,0.12345679012345911,0.0,0.4343694855436411,0.0,-0.05701099497760298,0.20836437689365717,-0.12988625639497275,0.0,0.0,0.0,-0.03330437300897904,0.0,-0.03764842166232185
